,bathroom,bedroom,buildingarea,car,date,distance,landsize,lattitude,longtitude,price,propertycount,rooms,type,yearbuilt
2982,1.0,3.0,154.0,2.0,2017-02-11,11.4,627.0,-37.7367,145.0797,780000.0,3540.0,3,2,1970.0
2983,1.0,3.0,148.0,2.0,2016-05-14,11.4,403.0,-37.7437,145.0633,821000.0,3540.0,4,2,1950.0
2984,3.0,4.0,185.0,2.0,2016-05-14,11.4,0.0,-37.7449,145.0596,915000.0,3540.0,4,2,2008.0
2985,3.0,4.0,182.0,2.0,2016-05-14,11.4,583.0,-37.733,145.0694,890000.0,3540.0,4,2,1970.0
2986,1.0,2.0,83.0,1.0,2016-04-16,11.4,164.0,-37.7362,145.079,430000.0,3540.0,2,2,1980.0
2987,2.0,3.0,142.0,1.0,2016-09-17,11.4,323.0,-37.7359,145.0614,1012000.0,3540.0,3,2,2015.0
2988,1.0,3.0,141.0,2.0,2016-09-17,11.4,927.0,-37.7342,145.0658,1020000.0,3540.0,3,2,1960.0
2989,2.0,4.0,230.0,4.0,2016-05-22,11.4,604.0,-37.7435,145.0686,1270000.0,3540.0,4,2,1950.0
2990,2.0,3.0,99.0,1.0,2016-09-24,11.4,606.0,-37.7347,145.0783,515000.0,3540.0,3,2,1955.0
2991,1.0,3.0,51.0,1.0,2017-02-25,11.4,355.0,-37.7352,145.0713,867000.0,3540.0,3,2,1960.0
2992,1.0,3.0,135.0,1.0,2016-07-26,11.4,625.0,-37.7412,145.0642,945000.0,3540.0,3,2,1960.0
2993,1.0,2.0,96.0,1.0,2016-11-27,11.4,151.0,-37.7458,145.0609,618000.0,3540.0,2,3,1980.0
2994,2.0,3.0,142.0,1.0,2016-05-28,11.4,217.0,-37.7388,145.0742,601000.0,3540.0,3,3,2006.0
2995,1.0,3.0,125.0,2.0,2016-07-30,11.4,692.0,-37.7345,145.0753,908000.0,3540.0,3,2,1950.0
2996,1.0,3.0,116.0,1.0,2016-09-03,6.6,350.0,-37.8094,144.8869,1145000.0,2417.0,3,2,1890.0
2997,1.0,3.0,98.0,0.0,2016-12-03,6.6,137.0,-37.8078,144.8972,970000.0,2417.0,3,2,1890.0
2998,3.0,3.0,211.0,2.0,2016-06-04,6.6,227.0,-37.8033,144.8897,1325000.0,2417.0,3,2,2015.0
2999,1.0,2.0,65.0,2.0,2016-08-06,6.6,0.0,-37.8087,144.8978,450000.0,2417.0,2,3,1970.0
3000,3.0,3.0,187.0,2.0,2016-11-07,6.6,168.0,-37.8066,144.887,1330000.0,2417.0,3,2,2012.0
3001,2.0,3.0,140.0,1.0,2016-10-08,6.6,306.0,-37.8038,144.8896,1075000.0,2417.0,3,2,1900.0
3002,3.0,3.0,211.0,2.0,2016-10-08,6.6,227.0,-37.8033,144.8897,1350000.0,2417.0,3,2,2015.0
3003,2.0,4.0,158.0,1.0,2016-12-10,6.6,299.0,-37.8087,144.8952,1201000.0,2417.0,4,2,1910.0
3004,1.0,3.0,134.0,0.0,2016-11-12,6.6,371.0,-37.8066,144.8853,990000.0,2417.0,3,2,1910.0
3005,1.0,2.0,127.0,1.0,2016-05-14,6.6,126.0,-37.8045,144.8898,720000.0,2417.0,2,4,2011.0
3006,1.0,3.0,125.0,0.0,2016-10-15,6.6,216.0,-37.8052,144.8941,880000.0,2417.0,3,2,1890.0
3007,2.0,3.0,132.0,2.0,2016-04-16,6.6,0.0,-37.8057,144.8857,920000.0,2417.0,3,2,2000.0
3008,1.0,3.0,155.0,2.0,2016-04-16,6.6,467.0,-37.8093,144.8941,1395000.0,2417.0,3,2,1946.0
3009,1.0,3.0,104.0,0.0,2016-04-16,6.6,217.0,-37.8037,144.8874,965000.0,2417.0,3,2,1910.0
3010,2.0,3.0,149.0,1.0,2016-07-16,6.6,309.0,-37.807,144.898,920000.0,2417.0,3,2,1910.0
3011,2.0,3.0,154.0,2.0,2016-07-16,6.6,193.0,-37.8065,144.8866,875000.0,2417.0,3,2,2000.0
3012,2.0,2.0,111.0,1.0,2016-09-17,6.6,228.0,-37.8034,144.8855,822500.0,2417.0,2,2,1930.0
3013,1.0,3.0,111.0,0.0,2017-03-18,6.6,234.0,-37.8051,144.8858,1080000.0,2417.0,3,2,1900.0
3014,3.0,5.0,218.0,1.0,2017-03-18,6.6,386.0,-37.8078,144.8846,1275000.0,2417.0,5,2,1890.0
3015,1.0,2.0,72.0,0.0,2016-11-19,6.6,148.0,-37.8084,144.8907,955000.0,2417.0,2,2,1912.0
3016,2.0,4.0,198.0,3.0,2016-11-19,6.6,571.0,-37.809,144.8865,1455000.0,2417.0,4,2,1920.0
3017,1.0,2.0,62.0,1.0,2016-08-22,6.6,0.0,-37.8042,144.892,533000.0,2417.0,2,3,2012.0
3018,2.0,2.0,127.0,1.0,2016-04-23,6.6,149.0,-37.8047,144.8948,970000.0,2417.0,4,2,1920.0
3019,1.0,2.0,71.0,1.0,2016-09-24,6.6,0.0,-37.8066,144.8971,355000.0,2417.0,2,3,1975.0
3020,1.0,3.0,136.0,0.0,2017-02-25,6.6,224.0,-37.8067,144.8934,1032000.0,2417.0,3,2,1900.0
3021,1.0,3.0,150.0,1.0,2016-05-28,6.6,352.0,-37.8059,144.8899,1270000.0,2417.0,4,2,1890.0
3022,1.0,2.0,81.0,0.0,2016-07-30,6.6,172.0,-37.81,144.8896,815000.0,2417.0,2,2,1900.0
3023,2.0,2.0,83.0,1.0,2016-09-03,2.1,0.0,-37.8341,144.9713,593000.0,5943.0,2,3,2012.0
3024,2.0,3.0,93.0,1.0,2016-09-03,2.1,88.0,-37.8363,144.9628,1600000.0,5943.0,3,2,1890.0
3025,2.0,4.0,153.0,0.0,2016-12-03,2.1,163.0,-37.8355,144.951,1620000.0,5943.0,4,2,1890.0
3026,1.0,3.0,104.0,0.0,2017-03-04,2.1,149.0,-37.8374,144.9495,1270000.0,5943.0,3,2,1900.0
3027,1.0,3.0,119.0,0.0,2017-03-04,2.1,276.0,-37.838,144.9489,2633000.0,5943.0,3,2,1900.0
3028,1.0,3.0,117.0,1.0,2016-06-04,2.1,181.0,-37.8365,144.9631,1405000.0,5943.0,3,2,1880.0
3029,3.0,5.0,232.0,0.0,2016-05-07,2.1,190.0,-37.8377,144.9653,2260000.0,5943.0,4,2,1856.0
3030,2.0,3.0,126.0,0.0,2016-05-07,2.1,171.0,-37.8391,144.9501,1595000.0,5943.0,3,2,1890.0
3031,1.0,2.0,76.0,1.0,2016-11-07,2.1,0.0,-37.8369,144.968,595000.0,5943.0,2,3,2004.0
3032,1.0,2.0,56.0,1.0,2016-11-07,2.1,0.0,-37.8341,144.9713,490000.0,5943.0,2,3,2013.0
3033,2.0,3.0,113.0,0.0,2016-10-08,2.1,224.0,-37.8329,144.9529,1250000.0,5943.0,3,2,1890.0
3034,3.0,4.0,153.0,1.0,2016-12-10,2.1,200.0,-37.836,144.965,2180000.0,5943.0,4,2,1860.0
3035,1.0,2.0,76.0,0.0,2017-02-11,2.1,115.0,-37.8345,144.9685,930000.0,5943.0,2,2,1900.0
3036,2.0,3.0,120.0,0.0,2016-08-13,2.1,113.0,-37.8346,144.9688,1200000.0,5943.0,3,2,1910.0
3037,2.0,3.0,141.0,1.0,2016-10-15,2.1,161.0,-37.8383,144.9499,2000000.0,5943.0,3,2,1890.0
3038,2.0,2.0,150.0,1.0,2016-04-16,2.1,141.0,-37.8389,144.9612,2000000.0,5943.0,2,2,1900.0
3039,2.0,2.0,122.0,2.0,2016-09-17,2.1,0.0,-37.8372,144.9672,1050000.0,5943.0,2,3,2001.0
3040,2.0,3.0,125.0,1.0,2016-09-17,2.1,108.0,-37.8363,144.9509,1250000.0,5943.0,3,2,1890.0
3041,2.0,3.0,195.0,0.0,2016-09-17,2.1,204.0,-37.8357,144.9531,1650000.0,5943.0,3,2,1890.0
3042,1.0,2.0,78.0,1.0,2017-03-18,2.1,0.0,-37.8308,144.9694,561000.0,5943.0,2,3,2001.0
3043,2.0,3.0,153.0,2.0,2016-06-18,2.1,151.0,-37.8383,144.9632,1825000.0,5943.0,3,2,1900.0
3044,2.0,2.0,79.0,1.0,2016-06-18,2.1,131.0,-37.839,144.948,1200000.0,5943.0,2,2,1890.0
3045,2.0,3.0,138.0,1.0,2016-05-22,2.1,138.0,-37.8351,144.9675,1390000.0,5943.0,3,2,1998.0
3046,3.0,4.0,220.0,2.0,2016-05-22,2.1,577.0,-37.8357,144.9502,1615000.0,5943.0,4,2,2009.0
3047,2.0,3.0,260.0,2.0,2016-09-24,2.1,0.0,-37.8352,144.952,2300000.0,5943.0,3,2,1877.0
3048,2.0,3.0,90.0,2.0,2016-11-27,2.1,0.0,-37.8319,144.9682,742000.0,5943.0,3,3,2003.0
3049,2.0,3.0,163.0,0.0,2016-11-27,2.1,141.0,-37.8333,144.9576,2075000.0,5943.0,3,2,1890.0
3050,1.0,2.0,86.0,1.0,2016-09-03,3.3,0.0,-37.8393,144.9886,722000.0,14887.0,2,3,2003.0
3051,2.0,2.0,86.0,2.0,2016-12-03,3.3,0.0,-37.8411,144.9944,850000.0,14887.0,2,3,2014.0
3052,2.0,3.0,138.0,2.0,2016-12-03,3.3,0.0,-37.8453,144.9849,1230000.0,14887.0,3,3,1998.0
3053,1.0,2.0,64.0,1.0,2017-03-04,3.3,0.0,-37.8374,144.9918,535000.0,14887.0,2,3,1970.0
3054,2.0,2.0,38.0,2.0,2017-03-04,3.3,0.0,-37.8379,144.9913,990000.0,14887.0,2,3,2015.0
3055,1.0,2.0,79.0,0.0,2017-03-04,3.3,0.0,-37.8361,144.9842,695000.0,14887.0,2,3,1930.0
3056,1.0,2.0,103.0,1.0,2016-06-04,3.3,0.0,-37.8394,144.9886,775000.0,14887.0,2,3,2000.0
3057,1.0,2.0,73.0,1.0,2016-06-04,3.3,0.0,-37.8368,144.9857,572000.0,14887.0,2,3,1960.0
3058,2.0,2.0,148.0,1.0,2016-06-04,3.3,181.0,-37.8334,144.9867,1460000.0,14887.0,3,4,1990.0
3059,1.0,2.0,75.0,1.0,2016-05-07,3.3,0.0,-37.8426,144.993,623500.0,14887.0,2,3,1970.0
3060,1.0,1.0,45.0,1.0,2016-05-07,3.3,0.0,-37.8414,144.991,409000.0,14887.0,1,3,1970.0
3061,2.0,3.0,118.0,1.0,2016-11-07,3.3,80.0,-37.8416,144.9923,1250000.0,14887.0,3,4,2003.0
3062,1.0,2.0,77.0,1.0,2016-11-07,3.3,0.0,-37.8314,144.9877,659000.0,14887.0,2,3,1940.0
3063,1.0,2.0,75.0,1.0,2016-10-08,3.3,0.0,-37.8343,144.9899,780000.0,14887.0,2,3,1960.0
3064,1.0,2.0,94.0,0.0,2016-10-08,3.3,225.0,-37.8421,144.9876,1455000.0,14887.0,2,2,1890.0
3065,1.0,1.0,44.0,1.0,2016-10-08,3.3,0.0,-37.8404,145.0045,360500.0,14887.0,1,3,1960.0
3066,2.0,2.0,107.0,2.0,2016-10-08,3.3,0.0,-37.8376,144.9847,1300000.0,14887.0,2,3,1986.0
3067,2.0,2.0,107.0,1.0,2016-10-08,3.3,0.0,-37.8376,144.9847,1300000.0,14887.0,2,3,1980.0
3068,1.0,1.0,41.0,1.0,2016-12-10,3.3,0.0,-37.8415,144.991,380000.0,14887.0,1,3,1980.0
3069,2.0,4.0,272.0,0.0,2016-11-12,3.3,292.0,-37.8377,144.9894,5700000.0,14887.0,4,2,1880.0
3070,1.0,1.0,44.0,1.0,2016-11-12,3.3,0.0,-37.8375,145.0012,515000.0,14887.0,1,3,1970.0
3071,2.0,3.0,200.0,1.0,2016-11-12,3.3,215.0,-37.8361,144.9831,2695000.0,14887.0,3,2,1910.0
3072,1.0,1.0,40.0,1.0,2016-11-12,3.3,0.0,-37.8444,145.0037,310000.0,14887.0,1,3,1950.0
3073,1.0,2.0,85.0,1.0,2016-08-13,3.3,0.0,-37.8407,145.004,627500.0,14887.0,2,3,1970.0
3074,1.0,1.0,56.0,1.0,2016-08-13,3.3,0.0,-37.837,144.9931,425000.0,14887.0,1,3,2007.0
3075,1.0,1.0,47.0,1.0,2016-05-14,3.3,0.0,-37.8437,144.9904,330000.0,14887.0,1,3,1970.0
3076,1.0,2.0,64.0,1.0,2016-10-15,3.3,2122.0,-37.8383,145.0014,693000.0,14887.0,2,3,1960.0
3077,2.0,3.0,135.0,2.0,2016-10-15,3.3,221.0,-37.8416,144.9959,2285000.0,14887.0,3,2,1890.0
3078,3.0,3.0,175.0,2.0,2016-10-15,3.3,191.0,-37.836,144.9824,3000000.0,14887.0,3,2,1890.0
3079,1.0,2.0,65.0,1.0,2016-04-16,3.3,734.0,-37.8433,144.9962,515000.0,14887.0,2,3,2013.0
3080,1.0,2.0,72.0,2.0,2016-09-17,3.3,0.0,-37.8336,144.9882,600000.0,14887.0,2,3,1970.0
3081,2.0,4.0,127.0,2.0,2017-03-18,3.3,141.0,-37.8366,144.9827,2600000.0,14887.0,4,2,1880.0
3082,1.0,1.0,47.0,0.0,2017-03-18,3.3,0.0,-37.8437,144.9904,320000.0,14887.0,1,3,1970.0
3083,1.0,1.0,45.0,1.0,2016-06-18,3.3,0.0,-37.8355,144.9884,400000.0,14887.0,1,3,1960.0
3084,1.0,3.0,18.0,1.0,2016-06-18,3.3,211.0,-37.8442,144.9928,1810000.0,14887.0,3,2,1906.0
3085,1.0,1.0,56.0,1.0,2016-11-19,3.3,0.0,-37.8368,144.9848,567500.0,14887.0,1,3,1970.0
3086,1.0,1.0,53.0,1.0,2016-05-22,3.3,480.0,-37.8356,144.9767,540000.0,14887.0,1,3,1930.0
3087,2.0,3.0,207.0,1.0,2016-05-22,3.3,163.0,-37.8425,144.9877,2010000.0,14887.0,3,4,2016.0
3088,2.0,3.0,148.0,1.0,2016-05-22,3.3,194.0,-37.8395,144.9898,1945000.0,14887.0,3,2,1890.0
3089,1.0,3.0,88.0,0.0,2016-05-22,3.3,154.0,-37.8395,144.9868,906000.0,14887.0,3,2,1920.0
3090,1.0,1.0,42.0,0.0,2016-05-22,3.3,0.0,-37.8406,145.0035,367000.0,14887.0,1,3,1950.0
3091,1.0,2.0,77.0,1.0,2016-08-22,3.3,132.0,-37.8446,144.9896,1130000.0,14887.0,2,2,1900.0
3092,1.0,2.0,73.0,1.0,2016-08-22,3.3,0.0,-37.835,145.0002,500000.0,14887.0,2,3,1980.0
3093,1.0,1.0,37.0,1.0,2016-04-23,3.3,0.0,-37.8319,144.9876,310000.0,14887.0,1,3,1970.0
3094,1.0,2.0,81.0,0.0,2016-09-24,3.3,176.0,-37.8436,144.9925,1100000.0,14887.0,2,2,1930.0
3095,1.0,1.0,48.0,0.0,2016-09-24,3.3,0.0,-37.8427,145.0006,410000.0,14887.0,1,3,1960.0
3096,1.0,2.0,89.0,0.0,2016-09-24,3.3,146.0,-37.8454,144.9888,1125000.0,14887.0,3,2,1910.0
3097,2.0,2.0,92.0,1.0,2017-02-25,3.3,0.0,-37.8361,144.9966,840000.0,14887.0,2,3,2002.0
3098,2.0,3.0,172.0,2.0,2017-02-25,3.3,0.0,-37.8433,145.0001,1400000.0,14887.0,3,2,2005.0
3099,1.0,2.0,70.0,1.0,2017-02-25,3.3,0.0,-37.837,144.9907,680500.0,14887.0,2,3,1970.0
3100,1.0,1.0,35.0,0.0,2017-02-25,3.3,0.0,-37.8423,144.997,280000.0,14887.0,1,3,1910.0
3101,1.0,2.0,62.0,1.0,2016-07-26,3.3,0.0,-37.8323,144.9876,520000.0,14887.0,2,3,1890.0
3102,1.0,2.0,84.0,0.0,2016-06-27,3.3,176.0,-37.8436,144.9925,1200000.0,14887.0,2,2,1940.0
3103,1.0,2.0,61.0,1.0,2016-06-27,3.3,0.0,-37.8337,144.9886,480000.0,14887.0,2,3,1965.0
3104,2.0,3.0,238.0,0.0,2016-11-27,3.3,358.0,-37.8425,145.0031,2200000.0,14887.0,3,2,1915.0
3105,1.0,3.0,172.0,1.0,2016-11-27,3.3,178.0,-37.8404,145.0022,1700000.0,14887.0,3,2,1894.0
3106,1.0,2.0,86.0,1.0,2016-05-28,3.3,163.0,-37.8446,144.9879,1200000.0,14887.0,2,2,1900.0
3107,2.0,3.0,140.0,1.0,2016-05-28,3.3,149.0,-37.8448,144.9882,1540000.0,14887.0,3,2,2003.0
3108,1.0,2.0,79.0,1.0,2016-08-28,3.3,0.0,-37.8342,144.9842,826000.0,14887.0,2,3,1970.0
3109,2.0,2.0,148.0,1.0,2016-08-28,3.3,181.0,-37.8334,144.9867,1700000.0,14887.0,3,2,1990.0
3110,1.0,2.0,72.0,1.0,2016-07-30,3.3,0.0,-37.8453,145.0012,505000.0,14887.0,2,3,1969.0
3111,1.0,3.0,106.0,1.0,2016-09-03,1.2,0.0,-37.8235,144.9655,720000.0,8400.0,3,3,1993.0
3112,2.0,3.0,114.0,1.0,2016-06-04,1.2,0.0,-37.8267,144.9687,868000.0,8400.0,3,3,1995.0
3113,1.0,2.0,84.0,1.0,2016-06-04,1.2,0.0,-37.8246,144.9632,530000.0,8400.0,2,3,2003.0
3114,2.0,2.0,110.0,1.0,2016-08-06,1.2,0.0,-37.8273,144.9556,650000.0,8400.0,2,3,2000.0
3115,3.0,4.0,172.0,1.0,2016-05-07,1.2,0.0,-37.8267,144.9687,990000.0,8400.0,4,3,1995.0
3116,2.0,2.0,100.0,1.0,2016-05-07,1.2,0.0,-37.8227,144.9664,592500.0,8400.0,2,3,2000.0
3117,2.0,2.0,99.0,1.0,2016-11-07,1.2,0.0,-37.828,144.9683,600000.0,8400.0,2,3,1995.0
3118,1.0,1.0,70.0,0.0,2017-02-11,1.2,760.0,-37.8228,144.9661,455000.0,8400.0,1,3,2007.0
3119,3.0,4.0,176.0,1.0,2016-11-12,1.2,0.0,-37.8267,144.9687,1250000.0,8400.0,4,3,2000.0
3120,1.0,1.0,57.0,1.0,2016-04-16,1.2,0.0,-37.8245,144.9622,425000.0,8400.0,1,3,2004.0
3121,2.0,3.0,105.0,1.0,2016-07-16,1.2,0.0,-37.828,144.9683,740000.0,8400.0,3,3,1994.0
3122,1.0,2.0,77.0,1.0,2016-11-19,1.2,0.0,-37.8288,144.9679,660000.0,8400.0,2,3,2000.0
3123,2.0,2.0,67.0,1.0,2016-05-22,1.2,2955.0,-37.8299,144.9679,622500.0,8400.0,2,3,2013.0
3124,2.0,2.0,73.0,2.0,2016-09-24,1.2,0.0,-37.8229,144.9612,800000.0,8400.0,2,3,2014.0
3125,2.0,2.0,93.0,1.0,2016-09-24,1.2,0.0,-37.822,144.9637,540000.0,8400.0,2,3,1994.0
3126,1.0,1.0,51.0,1.0,2016-07-30,1.2,546.0,-37.8274,144.9587,370000.0,8400.0,1,3,2000.0
3127,1.0,3.0,112.0,1.0,2016-08-06,7.7,326.0,-37.831,144.8884,855000.0,1223.0,3,2,1991.0
3128,1.0,2.0,116.0,2.0,2016-05-07,7.7,562.0,-37.8333,144.8868,832500.0,1223.0,2,2,1950.0
3129,1.0,2.0,104.0,2.0,2016-10-08,7.7,502.0,-37.8263,144.8775,850000.0,1223.0,2,2,1950.0
3130,1.0,3.0,95.0,2.0,2016-09-10,7.7,472.0,-37.8302,144.8885,1080000.0,1223.0,3,2,1950.0
3131,1.0,3.0,131.0,0.0,2016-06-12,7.7,274.0,-37.8282,144.8856,927000.0,1223.0,3,2,1910.0
3132,2.0,4.0,158.0,0.0,2016-11-12,7.7,389.0,-37.8284,144.8861,850000.0,1223.0,4,2,1990.0
3133,1.0,3.0,109.0,0.0,2016-04-16,7.7,353.0,-37.8309,144.889,831000.0,1223.0,3,2,1890.0
3134,3.0,3.0,277.0,2.0,2016-09-17,7.7,278.0,-37.8261,144.8718,840000.0,1223.0,4,4,2015.0
3135,2.0,4.0,134.0,3.0,2016-06-18,7.7,830.0,-37.829,144.8807,1315000.0,1223.0,4,2,1920.0
3136,2.0,4.0,236.0,5.0,2017-02-25,7.7,742.0,-37.8248,144.8707,1161000.0,1223.0,4,2,2000.0
3137,1.0,3.0,134.0,1.0,2016-07-26,7.7,320.0,-37.8277,144.8841,1016000.0,1223.0,3,2,1940.0
3138,1.0,4.0,518.0,2.0,2016-06-27,7.7,532.0,-37.8248,144.8717,690000.0,1223.0,3,2,1965.0
3139,1.0,2.0,127.0,2.0,2016-11-27,7.7,526.0,-37.8267,144.8779,1070000.0,1223.0,3,2,1950.0
3140,2.0,4.0,158.0,0.0,2016-08-28,7.7,389.0,-37.8284,144.8861,871500.0,1223.0,4,2,1990.0
3141,1.0,1.0,50.0,1.0,2016-09-03,6.1,0.0,-37.8656,144.9782,380000.0,13240.0,1,3,1960.0
3142,1.0,2.0,71.0,1.0,2016-12-03,6.1,0.0,-37.8675,144.9851,430000.0,13240.0,2,3,1970.0
3143,1.0,2.0,66.0,0.0,2016-12-03,6.1,0.0,-37.8707,144.9765,602000.0,13240.0,2,3,1930.0
3144,1.0,2.0,75.0,1.0,2016-12-03,6.1,0.0,-37.8573,144.9825,575000.0,13240.0,2,3,1970.0
3145,1.0,2.0,74.0,1.0,2017-03-04,6.1,0.0,-37.8616,144.9907,495000.0,13240.0,2,3,1970.0
3146,1.0,2.0,70.0,1.0,2017-03-04,6.1,5530.0,-37.859,144.9767,500000.0,13240.0,2,3,2001.0
3147,2.0,3.0,123.0,3.0,2017-03-04,6.1,384.0,-37.8645,144.9805,1891000.0,13240.0,3,2,1915.0
3148,2.0,4.0,160.0,3.0,2017-03-04,6.1,420.0,-37.8667,144.9832,2000000.0,13240.0,4,2,1910.0
3149,1.0,3.0,176.0,1.0,2017-03-04,6.1,1669.0,-37.8646,144.9786,1500000.0,13240.0,3,3,1920.0
3150,2.0,3.0,192.0,2.0,2017-03-04,6.1,176.0,-37.8641,144.9739,2000000.0,13240.0,3,2,1880.0
3151,1.0,1.0,58.0,1.0,2017-03-04,6.1,2335.0,-37.8571,144.987,500000.0,13240.0,1,3,2002.0
3152,2.0,2.0,102.0,2.0,2017-03-04,6.1,0.0,-37.8568,144.9873,685000.0,13240.0,2,3,1999.0
3153,1.0,1.0,49.0,1.0,2016-06-04,6.1,2879.0,-37.863,144.9747,380000.0,13240.0,1,3,1967.0
3154,2.0,2.0,115.0,2.0,2016-06-04,6.1,0.0,-37.8573,144.9825,616000.0,13240.0,3,3,1995.0
3155,1.0,1.0,53.0,1.0,2016-05-07,6.1,0.0,-37.8605,144.9769,400000.0,13240.0,1,3,1998.0
3156,1.0,1.0,41.0,1.0,2016-11-07,6.1,0.0,-37.8731,144.9799,451000.0,13240.0,1,3,2009.0
3157,2.0,3.0,183.0,2.0,2016-11-07,6.1,128.0,-37.8624,144.9768,1400000.0,13240.0,3,4,2002.0
3158,1.0,1.0,59.0,1.0,2016-10-08,6.1,0.0,-37.8568,144.9873,459000.0,13240.0,1,3,1995.0
3159,1.0,2.0,55.0,1.0,2016-09-10,6.1,1034.0,-37.8717,144.9829,520000.0,13240.0,2,3,1950.0
3160,1.0,1.0,46.0,1.0,2016-12-10,6.1,0.0,-37.8722,144.9805,370500.0,13240.0,1,3,1960.0
3161,3.0,5.0,378.0,3.0,2016-12-10,6.1,1294.0,-37.8589,144.9883,5046000.0,13240.0,5,2,1884.0
3162,1.0,1.0,53.0,1.0,2016-12-10,6.1,0.0,-37.8614,144.9741,385000.0,13240.0,1,3,2005.0
3163,2.0,3.0,122.0,2.0,2016-12-10,6.1,289.0,-37.8726,144.9782,1900000.0,13240.0,3,2,1979.0
3164,1.0,2.0,73.0,1.0,2017-02-11,6.1,0.0,-37.859,144.9767,390000.0,13240.0,2,3,2000.0
3165,1.0,1.0,57.0,1.0,2017-02-11,6.1,0.0,-37.8668,144.9801,500000.0,13240.0,1,3,2001.0
3166,1.0,1.0,63.0,1.0,2016-11-12,6.1,1409.0,-37.8661,144.9772,430000.0,13240.0,1,3,2000.0
3167,1.0,1.0,43.0,1.0,2016-11-12,6.1,0.0,-37.8599,144.9766,392000.0,13240.0,1,3,2002.0
3168,2.0,4.0,202.0,2.0,2016-11-12,6.1,507.0,-37.8616,144.9807,1900000.0,13240.0,4,2,1890.0
3169,1.0,2.0,70.0,1.0,2016-08-13,6.1,0.0,-37.8653,144.9824,540000.0,13240.0,2,3,2003.0
3170,1.0,2.0,83.0,1.0,2016-08-13,6.1,0.0,-37.8604,144.9817,475000.0,13240.0,2,3,1970.0
3171,2.0,2.0,70.0,1.0,2016-05-14,6.1,0.0,-37.8709,144.9807,570000.0,13240.0,2,3,2000.0
3172,1.0,2.0,65.0,1.0,2016-05-14,6.1,0.0,-37.8619,144.976,400000.0,13240.0,2,3,1970.0
3173,2.0,3.0,134.0,2.0,2016-10-15,6.1,124.0,-37.8656,144.9851,920000.0,13240.0,3,2,2000.0
3174,1.0,2.0,72.0,1.0,2016-04-16,6.1,683.0,-37.8594,144.9828,503500.0,13240.0,2,3,1940.0
3175,1.0,2.0,95.0,0.0,2016-04-16,6.1,0.0,-37.8617,144.9796,580000.0,13240.0,2,3,1930.0
3176,2.0,3.0,200.0,2.0,2016-07-16,6.1,0.0,-37.8584,144.9802,1295000.0,13240.0,3,4,2000.0
3177,1.0,2.0,61.0,1.0,2016-07-16,6.1,0.0,-37.8596,144.9889,481000.0,13240.0,2,3,1966.0
3178,2.0,3.0,133.0,2.0,2017-03-18,6.1,1039.0,-37.8638,144.982,1120000.0,13240.0,3,2,2006.0
3179,1.0,1.0,52.0,1.0,2017-03-18,6.1,0.0,-37.8676,144.9901,400000.0,13240.0,1,3,2012.0
3180,1.0,1.0,49.0,1.0,2017-03-18,6.1,0.0,-37.8716,144.9828,1210000.0,13240.0,1,3,1970.0
3181,2.0,2.0,98.0,2.0,2016-06-18,6.1,0.0,-37.8647,144.9819,785000.0,13240.0,2,3,2006.0
3182,1.0,1.0,61.0,1.0,2016-06-18,6.1,0.0,-37.8731,144.9799,450000.0,13240.0,1,3,2009.0
3183,1.0,2.0,68.0,1.0,2016-06-18,6.1,123.0,-37.8641,144.9866,875000.0,13240.0,2,2,1900.0
3184,1.0,2.0,70.0,0.0,2016-06-18,6.1,822.0,-37.8585,144.9854,650000.0,13240.0,2,3,1930.0
3185,1.0,2.0,71.0,1.0,2016-06-18,6.1,0.0,-37.8665,144.9833,431000.0,13240.0,2,3,1940.0
3186,1.0,2.0,46.0,1.0,2016-06-18,6.1,0.0,-37.8648,144.9783,385000.0,13240.0,2,3,1970.0
3187,2.0,2.0,78.0,1.0,2016-06-18,6.1,0.0,-37.8562,144.9844,575000.0,13240.0,2,3,2013.0
3188,4.0,5.0,312.0,4.0,2016-11-19,6.1,657.0,-37.8582,144.9913,4400000.0,13240.0,5,2,1900.0
3189,1.0,2.0,70.0,1.0,2016-04-23,6.1,0.0,-37.8614,144.9793,535000.0,13240.0,2,3,1930.0
3190,1.0,2.0,83.0,0.0,2016-09-24,6.1,201.0,-37.8654,144.9809,1200500.0,13240.0,2,2,1915.0
3191,2.0,2.0,76.0,1.0,2016-09-24,6.1,0.0,-37.8562,144.9844,565000.0,13240.0,2,3,2013.0
3192,1.0,2.0,63.0,1.0,2017-02-25,6.1,1235.0,-37.8645,144.9749,520000.0,13240.0,2,3,1980.0
3193,1.0,2.0,108.0,0.0,2017-02-25,6.1,0.0,-37.8681,144.9894,902000.0,13240.0,2,3,1920.0
3194,2.0,3.0,3.0,2.0,2017-02-25,6.1,0.0,-37.8584,144.9802,1600000.0,13240.0,3,3,1850.0
3195,2.0,2.0,105.0,1.0,2016-07-26,6.1,0.0,-37.8686,144.9812,750000.0,13240.0,2,3,2009.0
3196,1.0,2.0,123.0,1.0,2016-07-26,6.1,361.0,-37.8646,144.98,1365000.0,13240.0,2,2,1910.0
3197,2.0,4.0,211.0,2.0,2016-07-26,6.1,436.0,-37.8629,144.9887,1950000.0,13240.0,4,2,1880.0
